aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,aux_lr_mult,aux_wd_peak,base_lr_scale,batch,batch_size,best_val_loss,case_id,cluster_name,code_package_id,container_image,coord,coord_value,data_id,failure_kind,gpuv,hardware_family,hidden_cooldown_frac,job_name,job_run_id,last_step,last_val_loss,last_val_step,log_source,matrix_beta1_om_mult,matrix_beta2_om_mult,matrix_lr_mult,matrix_wd_peak,num_val_points,precond_lr_mult,queue_name,recipe,runtime_cuda_driver,runtime_cuda_toolkit,runtime_device_type,runtime_host_ipv6,runtime_host_primary,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,seed,shampoo_beta_om_mult,stamp,status,total_steps,train_steps,trial_id,wd_warmup_frac,wrapper_case_id
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.29093,0000_psgdh_core_512k_center_1,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,center,center,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0745:0000_psgdh_core_512k_center_1,a55113b4f0bb1629,3250,3.29093,3250,run_dir+merlin_meta,2,1,0.707106781187,0,27,2,nvidia-h20.hpccluster-yemquj3rpbglta7e504r.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7703:dfdd:4072:fd96:198a,26.160.43.98,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yemquj3rpbglta7e504r,4962d21e2892e7ea8b52b73a3cbb994e,b0a4d1d8e6c297a1702ae23b29a9677f,1,1,pretraining_psgdh_pcd_512k_r5_slow6_h20b_20260829_0745,DONE,3250,3250,405779418,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.3646,0001_psgdh_core_512k_matrix_lr_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_lr,0.353553390593,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0001_psgdh_core_512k_matrix_lr_0p5,03385c4429b42618,3250,3.3646,3250,run_dir+merlin_meta,2,1,0.353553390593,0,27,2,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.32061,0002_psgdh_core_512k_matrix_lr_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_lr,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0002_psgdh_core_512k_matrix_lr_0p707106781187,03385c4429b42618,3250,3.32061,3250,run_dir+merlin_meta,2,1,0.5,0,27,2,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.27711,0003_psgdh_core_512k_matrix_lr_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_lr,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0003_psgdh_core_512k_matrix_lr_1p41421356237,03385c4429b42618,3250,3.27711,3250,run_dir+merlin_meta,2,1,1,0,27,2,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.27924,0004_psgdh_core_512k_matrix_lr_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_lr,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0800:0004_psgdh_core_512k_matrix_lr_2,5dfc566b271f160a,3250,3.27924,3250,run_dir+merlin_meta,2,1,1.41421356237,0,27,2,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:7702:27c1:4180:5744,26.152.26.2,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,0826996584383c99b9867e580755649b,1,1,pretraining_psgdh_pcd_512k_r5_isolated3_hedge_20260829_0800,DONE,3250,3250,405784519,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.28403,0005_psgdh_core_512k_precond_lr_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,precond_lr,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0005_psgdh_core_512k_precond_lr_0p5,03385c4429b42618,3250,3.28403,3250,run_dir+merlin_meta,2,1,0.707106781187,0,27,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.28711,0006_psgdh_core_512k_precond_lr_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,precond_lr,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0745:0006_psgdh_core_512k_precond_lr_0p707106781187,a55113b4f0bb1629,3250,3.28711,3250,run_dir+merlin_meta,2,1,0.707106781187,0,27,1.41421356237,nvidia-h20.hpccluster-yemquj3rpbglta7e504r.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7703:dfdd:4072:fd96:198a,26.160.43.98,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yemquj3rpbglta7e504r,4962d21e2892e7ea8b52b73a3cbb994e,b0a4d1d8e6c297a1702ae23b29a9677f,1,1,pretraining_psgdh_pcd_512k_r5_slow6_h20b_20260829_0745,DONE,3250,3250,405779418,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,10.98973,0007_psgdh_core_512k_precond_lr_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,precond_lr,2.82842712475,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,nan_or_divergence,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0007_psgdh_core_512k_precond_lr_1p41421356237,03385c4429b42618,3250,nan,3250,run_dir+merlin_meta,2,1,0.707106781187,0,27,2.82842712475,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,10.98973,0008_psgdh_core_512k_precond_lr_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,precond_lr,4,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,nan_or_divergence,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0008_psgdh_core_512k_precond_lr_2,03385c4429b42618,3250,nan,3250,run_dir+merlin_meta,2,1,0.707106781187,0,27,4,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.28108,0009_psgdh_core_512k_matrix_beta1_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_0734:0009_psgdh_core_512k_matrix_beta1_om_0p5,03385c4429b42618,3250,3.28108,3250,run_dir+merlin_meta,1,1,0.707106781187,0,27,2,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:e233:8cf2:9c99:4217,26.129.169.74,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,6b53251fa762c4f795f3846852c46911,e29ec5b104a83744e9297d20ea88a2ef,1,1,pretraining_psgdh_pcd_512k_r5_ladder17_20260829_0734,DONE,3250,3250,405775800,0,packed_manifest
