aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,aux_lr_mult,aux_wd_peak,base_lr_scale,batch,batch_size,best_val_loss,case_id,cluster_name,code_package_id,container_image,coord,coord_value,data_id,failure_kind,gpuv,hardware_family,hidden_cooldown_frac,job_name,job_run_id,last_step,last_val_loss,last_val_step,log_source,matrix_beta1_om_mult,matrix_beta2_om_mult,matrix_lr_mult,matrix_wd_peak,num_val_points,precond_lr_mult,queue_name,recipe,runtime_cuda_driver,runtime_cuda_toolkit,runtime_device_type,runtime_host_ipv6,runtime_host_primary,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,seed,shampoo_beta_om_mult,stamp,status,total_steps,train_steps,trial_id,wd_warmup_frac,wrapper_case_id,terminal_evidence,terminal_evidence_host
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.27534,0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1107:0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,b7d75d8f31961292,3250,3.27534,3250,merlin_strict_terminal,1.41421356237,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard08_11_ladder32_20260829_1107,DONE,3250,3250,405844344,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-8341-bf2e-523c-974e
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.27665,0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,2.82842712475,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1107:0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,b7d75d8f31961292,3250,3.27665,3250,merlin_strict_terminal,2.82842712475,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard08_11_ladder32_20260829_1107,DONE,3250,3250,405844344,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-c5f-9e5c-537-f002
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.28229,0012_psgdh_core_512k_matrix_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,4,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1123:0012_psgdh_core_512k_matrix_beta1_om_2,f82726ea6457a706,3250,3.28229,3250,merlin_strict_terminal,4,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard12_15_ladder_hedge32_20260829_1123,DONE,3250,3250,405848721,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-6b65-1b33-f232-ce75
1,0.5,0.5,0.707106781185,0,1,512k,524288,3.27845,0013_psgdh_core_512k_aux_lr_global_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.707106781185,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1107:0013_psgdh_core_512k_aux_lr_global_0p5,539008a0c49c9b75,3250,3.27845,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard12_15_exp32_20260829_1107,DONE,3250,3250,405844434,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-a91b-629f-f7cf-8353
1,0.5,0.5,0.999999999998,0,1,512k,524288,3.27554,0014_psgdh_core_512k_aux_lr_global_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.999999999998,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1107:0014_psgdh_core_512k_aux_lr_global_0p707106781187,539008a0c49c9b75,3250,3.27554,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard12_15_exp32_20260829_1107,DONE,3250,3250,405844434,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-7aab-9f59-91e8-fa
1,0.5,0.5,2,0,1,512k,524288,3.27522,0015_psgdh_core_512k_aux_lr_global_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1107:0015_psgdh_core_512k_aux_lr_global_1p41421356237,539008a0c49c9b75,3250,3.27522,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard12_15_exp32_20260829_1107,DONE,3250,3250,405844434,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-e35b-da66-33b2-7114
1,0.5,0.5,2.82842712474,0,1,512k,524288,3.2738,0016_psgdh_core_512k_aux_lr_global_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2.82842712474,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1108:0016_psgdh_core_512k_aux_lr_global_2,79ee9dd38fed1609,3250,3.2738,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_shard16_31_ladder128_20260829_1108,DONE,3250,3250,405844663,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-5181-b0a0-c2b0-4bd3
0.5,0.5,0.5,1.41421356237,0,1,512k,524288,3.27381,0017_psgdh_core_512k_aux_beta1_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1147:0017_psgdh_core_512k_aux_beta1_om_0p5,1199b3b39513f17c,3250,3.27381,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_compiletail_a_ladder40_20260829_1147,DONE,3250,3250,405855763,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-e524-d7ac-14df-8ac1
0.707106781187,0.5,0.5,1.41421356237,0,1,512k,524288,3.27407,0018_psgdh_core_512k_aux_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1147:0018_psgdh_core_512k_aux_beta1_om_0p707106781187,1199b3b39513f17c,3250,3.27407,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_compiletail_a_ladder40_20260829_1147,DONE,3250,3250,405855763,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-7fb8-178-17cd-efd0
1.41421356237,0.5,0.5,1.41421356237,0,1,512k,524288,3.27571,0019_psgdh_core_512k_aux_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1147:0019_psgdh_core_512k_aux_beta1_om_1p41421356237,1199b3b39513f17c,3250,3.27571,3250,merlin_strict_terminal,2,1,1,0,1,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r8_compiletail_a_ladder40_20260829_1147,DONE,3250,3250,405855763,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-7775-58b-bda6-623d
