stamp,batch,case_id,coord,coord_value,status,last_step,total_steps,last_val_loss,failure_kind,hardware_family,gpuv,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,hidden_cooldown_frac
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0015_psgdh_core_512k_aux_lr_global_1p41421356237,aux_lr_global,2,DONE,3250,3250,3.28483,,H20,NVIDIA_H20,0.707106781187,1,2,2,1,0.5,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0016_psgdh_core_512k_aux_lr_global_2,aux_lr_global,2.82842712474,DONE,3250,3250,3.28435,,H20,NVIDIA_H20,0.707106781187,1,2,2.82842712474,1,0.5,0.5,1
pretraining_psgdh_pcd_512k_r1_recovery4_ladder_20260828_1524,512k,0017_psgdh_core_512k_aux_beta1_om_0p5,aux_beta1_om,0.5,DONE,3250,3250,3.28324,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,0.5,0.5,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0018_psgdh_core_512k_aux_beta1_om_0p707106781187,aux_beta1_om,0.707106781187,DONE,3250,3250,3.28195,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,0.707106781187,0.5,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0019_psgdh_core_512k_aux_beta1_om_1p41421356237,aux_beta1_om,1.41421356237,DONE,3250,3250,3.28557,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1.41421356237,0.5,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0020_psgdh_core_512k_aux_beta1_om_2,aux_beta1_om,2,DONE,3250,3250,3.28739,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,2,0.5,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0021_psgdh_core_512k_aux_beta2_om_0p5,aux_beta2_om,0.25,DONE,3250,3250,3.28497,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.25,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0022_psgdh_core_512k_aux_beta2_om_0p707106781187,aux_beta2_om,0.353553390593,DONE,3250,3250,3.28417,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.353553390593,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0023_psgdh_core_512k_aux_beta2_om_1p41421356237,aux_beta2_om,0.707106781187,DONE,3250,3250,3.28508,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.707106781187,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0024_psgdh_core_512k_aux_beta2_om_2,aux_beta2_om,1,DONE,3250,3250,3.28483,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,1,0.5,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0025_psgdh_core_512k_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,3250,3250,3.31616,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0026_psgdh_core_512k_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,3250,3250,3.28755,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0.2,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0027_psgdh_core_512k_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,3250,3250,3.28489,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0.4,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0028_psgdh_core_512k_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,3250,3250,3.28442,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0.6,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0029_psgdh_core_512k_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,3250,3250,3.28556,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0.8,1
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0030_psgdh_core_512k_matrix_cooldown_frac_0p6,matrix_cooldown_frac,0.6,DONE,3250,3250,3.28104,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_512k_r1_ladder_20260828_1232,512k,0031_psgdh_core_512k_matrix_cooldown_frac_0p8,matrix_cooldown_frac,0.8,DONE,3250,3250,3.27895,,H20,NVIDIA_H20,0.707106781187,1,2,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0000_psgdh_core_512k_center_1,center,center,DONE,3250,3250,3.29154,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.5,0.5,0.8
