aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,aux_lr_mult,aux_wd_peak,base_lr_scale,batch,batch_size,best_val_loss,case_id,cluster_name,code_package_id,container_image,coord,coord_value,data_id,failure_kind,gpuv,hardware_family,hidden_cooldown_frac,job_name,job_run_id,last_step,last_val_loss,last_val_step,log_source,matrix_beta1_om_mult,matrix_beta2_om_mult,matrix_lr_mult,matrix_wd_peak,num_val_points,precond_lr_mult,queue_name,recipe,runtime_cuda_driver,runtime_cuda_toolkit,runtime_device_type,runtime_host_ipv6,runtime_host_primary,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,seed,shampoo_beta_om_mult,stamp,status,total_steps,train_steps,trial_id,wd_warmup_frac,wrapper_case_id,terminal_evidence,terminal_evidence_host
1,0.5,0.5,1.41421356237,0,1,512k,524288,,0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,923a0b242574c2aa,,,,none,1.41421356237,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.5,0.5,1.41421356237,0,1,512k,524288,,0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,2.82842712475,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,923a0b242574c2aa,,,,none,2.82842712475,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.5,0.5,1.41421356237,0,1,512k,524288,,0012_psgdh_core_512k_matrix_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,4,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0012_psgdh_core_512k_matrix_beta1_om_2,923a0b242574c2aa,,,,none,4,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.5,0.5,0.707106781185,0,1,512k,524288,,0013_psgdh_core_512k_aux_lr_global_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.707106781185,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0013_psgdh_core_512k_aux_lr_global_0p5,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.5,0.5,0.999999999998,0,1,512k,524288,,0014_psgdh_core_512k_aux_lr_global_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.999999999998,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0014_psgdh_core_512k_aux_lr_global_0p707106781187,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.5,0.5,2,0,1,512k,524288,,0015_psgdh_core_512k_aux_lr_global_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0015_psgdh_core_512k_aux_lr_global_1p41421356237,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.5,0.5,2.82842712474,0,1,512k,524288,,0016_psgdh_core_512k_aux_lr_global_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2.82842712474,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0016_psgdh_core_512k_aux_lr_global_2,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
0.5,0.5,0.5,1.41421356237,0,1,512k,524288,,0017_psgdh_core_512k_aux_beta1_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0017_psgdh_core_512k_aux_beta1_om_0p5,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
0.707106781187,0.5,0.5,1.41421356237,0,1,512k,524288,,0018_psgdh_core_512k_aux_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0018_psgdh_core_512k_aux_beta1_om_0p707106781187,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1.41421356237,0.5,0.5,1.41421356237,0,1,512k,524288,,0019_psgdh_core_512k_aux_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0019_psgdh_core_512k_aux_beta1_om_1p41421356237,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
2,0.5,0.5,1.41421356237,0,1,512k,524288,,0020_psgdh_core_512k_aux_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0020_psgdh_core_512k_aux_beta1_om_2,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.25,0.5,1.41421356237,0,1,512k,524288,,0021_psgdh_core_512k_aux_beta2_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.25,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0021_psgdh_core_512k_aux_beta2_om_0p5,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.353553390593,0.5,1.41421356237,0,1,512k,524288,,0022_psgdh_core_512k_aux_beta2_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.353553390593,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0022_psgdh_core_512k_aux_beta2_om_0p707106781187,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
1,0.707106781187,0.5,1.41421356237,0,1,512k,524288,,0023_psgdh_core_512k_aux_beta2_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-512k-20260828_2206:0023_psgdh_core_512k_aux_beta2_om_1p41421356237,923a0b242574c2aa,,,,none,2,1,0.707106781187,0,0,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:d941:a43f:9126:78d6,26.152.43.138,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,a8d2d295095164c7b5fc170dc419be5f,1,1,pretraining_psgdh_pcd_512k_r3_centered_fixed32_20260828_2206,NOT_STARTED,,3250,405544355,0,packed_manifest,,
