aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,aux_lr_mult,aux_wd_peak,base_lr_scale,batch,batch_size,best_val_loss,case_id,cluster_name,code_package_id,container_image,coord,coord_value,data_id,failure_kind,gpuv,hardware_family,hidden_cooldown_frac,job_name,job_run_id,last_step,last_val_loss,last_val_step,log_source,matrix_beta1_om_mult,matrix_beta2_om_mult,matrix_lr_mult,matrix_wd_peak,num_val_points,precond_lr_mult,queue_name,recipe,runtime_cuda_driver,runtime_cuda_toolkit,runtime_device_type,runtime_host_ipv6,runtime_host_primary,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,seed,shampoo_beta_om_mult,stamp,status,total_steps,train_steps,trial_id,wd_warmup_frac,wrapper_case_id,terminal_evidence,terminal_evidence_host
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.27634,0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1000:0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,a16853c8cffe5e7e,3250,3.27634,3250,merlin_strict_terminal,1.41421356237,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_shard08_17_eval10_20260829_1000,DONE,3250,3250,405829716,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-e5b8-74bc-66af-6d0f
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.28062,0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,2.82842712475,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1024:0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,94889e81e6084ab4,3250,3.28062,3250,merlin_strict_terminal,2.82842712475,1,1,0,1,2,nvidia-h20.hpccluster-yemquj3rpbglta7e504r.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_target8_code_hedge_20260829_1024,DONE,3250,3250,405833822,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7703-1b17-c829-9865-2ec8
1,0.5,0.5,1.41421356237,0,1,512k,524288,3.28937,0012_psgdh_core_512k_matrix_beta1_om_2,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,4,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1000:0012_psgdh_core_512k_matrix_beta1_om_2,a16853c8cffe5e7e,3250,3.28937,3250,merlin_strict_terminal,4,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_shard08_17_eval10_20260829_1000,DONE,3250,3250,405829716,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-b528-fd34-94df-bd81
1,0.5,0.5,0.707106781185,0,1,512k,524288,3.28443,0013_psgdh_core_512k_aux_lr_global_0p5,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.707106781185,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1000:0013_psgdh_core_512k_aux_lr_global_0p5,a16853c8cffe5e7e,3250,3.28443,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_shard08_17_eval10_20260829_1000,DONE,3250,3250,405829716,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-129b-bea1-7dbe-afc
1,0.5,0.5,0.999999999998,0,1,512k,524288,3.27881,0014_psgdh_core_512k_aux_lr_global_0p707106781187,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.999999999998,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1050:0014_psgdh_core_512k_aux_lr_global_0p707106781187,d35a9f62fc85fa9e,3250,3.27881,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_remaining7_eval56_20260829_1050,DONE,3250,3250,405840277,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-9f3b-b18f-1dd2-2ec0
1,0.5,0.5,2,0,1,512k,524288,3.28003,0015_psgdh_core_512k_aux_lr_global_1p41421356237,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1000:0015_psgdh_core_512k_aux_lr_global_1p41421356237,a16853c8cffe5e7e,3250,3.28003,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_shard08_17_eval10_20260829_1000,DONE,3250,3250,405829716,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-9f3b-b18f-1dd2-2ec0
1,0.5,0.5,2.82842712474,0,1,512k,524288,3.2785,0016_psgdh_core_512k_aux_lr_global_2,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2.82842712474,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1000:0016_psgdh_core_512k_aux_lr_global_2,a16853c8cffe5e7e,3250,3.2785,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_shard08_17_eval10_20260829_1000,DONE,3250,3250,405829716,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-9cfd-7082-b703-d78b
0.5,0.5,0.5,1.41421356237,0,1,512k,524288,3.27584,0017_psgdh_core_512k_aux_beta1_om_0p5,palm-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1000:0017_psgdh_core_512k_aux_beta1_om_0p5,a16853c8cffe5e7e,3250,3.27584,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yeczp69l8fadlu4icwhx.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_shard08_17_eval10_20260829_1000,DONE,3250,3250,405829716,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-71de-32fd-6c69-7941
0.707106781187,0.5,0.5,1.41421356237,0,1,512k,524288,3.27726,0018_psgdh_core_512k_aux_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1024:0018_psgdh_core_512k_aux_beta1_om_0p707106781187,94889e81e6084ab4,3250,3.27726,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yemquj3rpbglta7e504r.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_target8_code_hedge_20260829_1024,DONE,3250,3250,405833822,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7703-5493-8156-108d-4daa
1.41421356237,0.5,0.5,1.41421356237,0,1,512k,524288,3.2781,0019_psgdh_core_512k_aux_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-512k-20260829_1010:0019_psgdh_core_512k_aux_beta1_om_1p41421356237,8e6bb6fc582f0f94,3250,3.2781,3250,merlin_strict_terminal,2,1,1,0,1,2,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,,,,,,,,,,,1,1,pretraining_psgdh_pcd_512k_r7_slow6_shared_hedge_20260829_1010,DONE,3250,3250,405831098,0,packed_manifest,case_end_done_exit0_persisted1,g340-cd51-7700-8d0f-ec6c-97db-bc1a
