stamp,batch,case_id,coord,coord_value,status,last_step,total_steps,last_val_loss,failure_kind,hardware_family,gpuv,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,hidden_cooldown_frac
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0014_psgdh_core_128k_aux_lr_global_0p707106781187,aux_lr_global,1.41421356237,DONE,13000,13000,3.27174,,H20,NVIDIA_H20,0.5,2,2,1.41421356237,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0015_psgdh_core_128k_aux_lr_global_1p41421356237,aux_lr_global,2.82842712475,DONE,13000,13000,3.27057,,H20,NVIDIA_H20,0.5,2,2,2.82842712475,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0016_psgdh_core_128k_aux_lr_global_2,aux_lr_global,4,DONE,13000,13000,3.27295,,H20,NVIDIA_H20,0.5,2,2,4,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0017_psgdh_core_128k_aux_beta1_om_0p5,aux_beta1_om,1,DONE,13000,13000,3.27228,,H20,NVIDIA_H20,0.5,2,2,2,1,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0018_psgdh_core_128k_aux_beta1_om_0p707106781187,aux_beta1_om,1.41421356237,DONE,13000,13000,3.27119,,H20,NVIDIA_H20,0.5,2,2,2,1.41421356237,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0019_psgdh_core_128k_aux_beta1_om_1p41421356237,aux_beta1_om,2.82842712475,DONE,13000,13000,3.27324,,H20,NVIDIA_H20,0.5,2,2,2,2.82842712475,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0020_psgdh_core_128k_aux_beta1_om_2,aux_beta1_om,4,DONE,13000,13000,3.27408,,H20,NVIDIA_H20,0.5,2,2,2,4,0.5,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0021_psgdh_core_128k_aux_beta2_om_0p5,aux_beta2_om,0.25,DONE,13000,13000,3.27583,,H20,NVIDIA_H20,0.5,2,2,2,2,0.25,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0022_psgdh_core_128k_aux_beta2_om_0p707106781187,aux_beta2_om,0.353553390593,DONE,13000,13000,3.27224,,H20,NVIDIA_H20,0.5,2,2,2,2,0.353553390593,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0023_psgdh_core_128k_aux_beta2_om_1p41421356237,aux_beta2_om,0.707106781187,DONE,13000,13000,3.27276,,H20,NVIDIA_H20,0.5,2,2,2,2,0.707106781187,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0024_psgdh_core_128k_aux_beta2_om_2,aux_beta2_om,1,DONE,13000,13000,3.27318,,H20,NVIDIA_H20,0.5,2,2,2,2,1,0.5,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0025_psgdh_core_128k_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,13000,13000,3.3068,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0026_psgdh_core_128k_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,13000,13000,3.27534,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.2,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0027_psgdh_core_128k_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,13000,13000,3.27225,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.4,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0028_psgdh_core_128k_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,13000,13000,3.2721,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.6,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0029_psgdh_core_128k_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,13000,13000,3.27234,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.8,1
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0030_psgdh_core_128k_matrix_cooldown_frac_0p6,matrix_cooldown_frac,0.6,DONE,13000,13000,3.28035,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.5,0.6
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,128k,0031_psgdh_core_128k_matrix_cooldown_frac_0p8,matrix_cooldown_frac,0.8,DONE,13000,13000,3.27207,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.5,0.8
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0000_psgdh_core_128k_center_1,center,center,DONE,13000,13000,3.26353,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0001_psgdh_core_128k_matrix_lr_0p5,matrix_lr,0.25,DONE,13000,13000,3.30689,,H20,NVIDIA_H20,0.25,1,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0002_psgdh_core_128k_matrix_lr_0p707106781187,matrix_lr,0.353553390593,DONE,13000,13000,3.27988,,H20,NVIDIA_H20,0.353553390593,1,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0003_psgdh_core_128k_matrix_lr_1p41421356237,matrix_lr,0.707106781187,DONE,13000,13000,3.2695,,H20,NVIDIA_H20,0.707106781187,1,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0004_psgdh_core_128k_matrix_lr_2,matrix_lr,1,DONE,13000,13000,3.29884,,H20,NVIDIA_H20,1,1,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0005_psgdh_core_128k_precond_lr_0p5,precond_lr,0.5,DONE,13000,13000,3.26061,,H20,NVIDIA_H20,0.5,0.5,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0006_psgdh_core_128k_precond_lr_0p707106781187,precond_lr,0.707106781187,DONE,13000,13000,3.26236,,H20,NVIDIA_H20,0.5,0.707106781187,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0007_psgdh_core_128k_precond_lr_1p41421356237,precond_lr,1.41421356237,DONE,13000,13000,3.26884,,H20,NVIDIA_H20,0.5,1.41421356237,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0008_psgdh_core_128k_precond_lr_2,precond_lr,2,DONE,13000,13000,3.27202,,H20,NVIDIA_H20,0.5,2,2,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0009_psgdh_core_128k_matrix_beta1_om_0p5,matrix_beta1_om,1,DONE,13000,13000,3.26603,,H20,NVIDIA_H20,0.5,1,1,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0010_psgdh_core_128k_matrix_beta1_om_0p707106781187,matrix_beta1_om,1.41421356237,DONE,13000,13000,3.26397,,H20,NVIDIA_H20,0.5,1,1.41421356237,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0011_psgdh_core_128k_matrix_beta1_om_1p41421356237,matrix_beta1_om,2.82842712475,DONE,13000,13000,3.26815,,H20,NVIDIA_H20,0.5,1,2.82842712475,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0012_psgdh_core_128k_matrix_beta1_om_2,matrix_beta1_om,4,DONE,13000,13000,3.27438,,H20,NVIDIA_H20,0.5,1,4,2,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0013_psgdh_core_128k_aux_lr_global_0p5,aux_lr_global,1,DONE,13000,13000,3.26553,,H20,NVIDIA_H20,0.5,1,2,1,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0014_psgdh_core_128k_aux_lr_global_0p707106781187,aux_lr_global,1.41421356237,DONE,13000,13000,3.26444,,H20,NVIDIA_H20,0.5,1,2,1.41421356237,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0015_psgdh_core_128k_aux_lr_global_1p41421356237,aux_lr_global,2.82842712475,DONE,13000,13000,3.26727,,H20,NVIDIA_H20,0.5,1,2,2.82842712475,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0016_psgdh_core_128k_aux_lr_global_2,aux_lr_global,4,DONE,13000,13000,3.26728,,H20,NVIDIA_H20,0.5,1,2,4,2,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0017_psgdh_core_128k_aux_beta1_om_0p5,aux_beta1_om,1,DONE,13000,13000,3.26392,,H20,NVIDIA_H20,0.5,1,2,2,1,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0018_psgdh_core_128k_aux_beta1_om_0p707106781187,aux_beta1_om,1.41421356237,DONE,13000,13000,3.26385,,H20,NVIDIA_H20,0.5,1,2,2,1.41421356237,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0019_psgdh_core_128k_aux_beta1_om_1p41421356237,aux_beta1_om,2.82842712475,DONE,13000,13000,3.26685,,H20,NVIDIA_H20,0.5,1,2,2,2.82842712475,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0020_psgdh_core_128k_aux_beta1_om_2,aux_beta1_om,4,DONE,13000,13000,3.26833,,H20,NVIDIA_H20,0.5,1,2,2,4,0.5,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0021_psgdh_core_128k_aux_beta2_om_0p5,aux_beta2_om,0.25,DONE,13000,13000,3.2672,,H20,NVIDIA_H20,0.5,1,2,2,2,0.25,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0022_psgdh_core_128k_aux_beta2_om_0p707106781187,aux_beta2_om,0.353553390593,DONE,13000,13000,3.26381,,H20,NVIDIA_H20,0.5,1,2,2,2,0.353553390593,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0023_psgdh_core_128k_aux_beta2_om_1p41421356237,aux_beta2_om,0.707106781187,DONE,13000,13000,3.26469,,H20,NVIDIA_H20,0.5,1,2,2,2,0.707106781187,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0024_psgdh_core_128k_aux_beta2_om_2,aux_beta2_om,1,DONE,13000,13000,3.26532,,H20,NVIDIA_H20,0.5,1,2,2,2,1,0.5,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0025_psgdh_core_128k_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,13000,13000,3.29937,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0026_psgdh_core_128k_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,13000,13000,3.26822,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.2,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0027_psgdh_core_128k_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,13000,13000,3.26502,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.4,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0028_psgdh_core_128k_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,13000,13000,3.26463,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.6,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0029_psgdh_core_128k_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,13000,13000,3.26471,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.8,1
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0030_psgdh_core_128k_matrix_cooldown_frac_0p6,matrix_cooldown_frac,0.6,DONE,13000,13000,3.27723,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.5,0.6
pretraining_psgdh_pcd_128k_r2_centered_soil128_20260828_1857,128k,0031_psgdh_core_128k_matrix_cooldown_frac_0p8,matrix_cooldown_frac,0.8,DONE,13000,13000,3.26571,,H20,NVIDIA_H20,0.5,1,2,2,2,0.5,0.5,0.8
