stamp,batch,case_id,coord,coord_value,status,last_step,total_steps,last_val_loss,failure_kind,hardware_family,gpuv,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,hidden_cooldown_frac
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0023_psgdh_core_2m_aux_beta2_om_1p41421356237,aux_beta2_om,1.41421356237,DONE,813,813,3.379,,H20,NVIDIA_H20,1,1,1,1,1,1.41421356237,0.5,1
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0024_psgdh_core_2m_aux_beta2_om_2,aux_beta2_om,2,DONE,813,813,3.37946,,H20,NVIDIA_H20,1,1,1,1,1,2,0.5,1
pretraining_psgdh_pcd_2m_r0_recovery3_faststall_20260828_1246,2m,0025_psgdh_core_2m_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,813,813,3.40418,,H20,NVIDIA_H20,1,1,1,1,1,1,0,1
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0026_psgdh_core_2m_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,813,813,3.37897,,H20,NVIDIA_H20,1,1,1,1,1,1,0.2,1
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0027_psgdh_core_2m_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,813,813,3.37905,,H20,NVIDIA_H20,1,1,1,1,1,1,0.4,1
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0028_psgdh_core_2m_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,813,813,3.37987,,H20,NVIDIA_H20,1,1,1,1,1,1,0.6,1
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0029_psgdh_core_2m_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,813,813,3.38559,,H20,NVIDIA_H20,1,1,1,1,1,1,0.8,1
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0030_psgdh_core_2m_matrix_cooldown_frac_0p6,matrix_cooldown_frac,0.6,DONE,813,813,3.36887,,H20,NVIDIA_H20,1,1,1,1,1,1,0.5,0.6
pretraining_psgdh_pcd_2m_r0_20260828_0828,2m,0031_psgdh_core_2m_matrix_cooldown_frac_0p8,matrix_cooldown_frac,0.8,DONE,813,813,3.36801,,H20,NVIDIA_H20,1,1,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0000_psgdh_core_2m_center_1,center,center,DONE,813,813,3.36637,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0001_psgdh_core_2m_matrix_lr_0p5,matrix_lr,0.707106781185,DONE,813,813,3.38671,,H20,NVIDIA_H20,0.707106781185,1.41421356237,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0002_psgdh_core_2m_matrix_lr_0p707106781187,matrix_lr,0.999999999998,DONE,813,813,3.36294,,H20,NVIDIA_H20,0.999999999998,1.41421356237,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0003_psgdh_core_2m_matrix_lr_1p41421356237,matrix_lr,2,DONE,813,813,3.39331,,H20,NVIDIA_H20,2,1.41421356237,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0004_psgdh_core_2m_matrix_lr_2,matrix_lr,2.82842712474,DONE,813,813,3.43332,,H20,NVIDIA_H20,2.82842712474,1.41421356237,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0005_psgdh_core_2m_precond_lr_0p5,precond_lr,0.707106781185,DONE,813,813,3.38263,,H20,NVIDIA_H20,1.41421356237,0.707106781185,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0006_psgdh_core_2m_precond_lr_0p707106781187,precond_lr,0.999999999998,DONE,813,813,3.3737,,H20,NVIDIA_H20,1.41421356237,0.999999999998,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0007_psgdh_core_2m_precond_lr_1p41421356237,precond_lr,2,DONE,813,813,3.36725,,H20,NVIDIA_H20,1.41421356237,2,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0008_psgdh_core_2m_precond_lr_2,precond_lr,2.82842712474,DONE,813,813,nan,nan_or_divergence,H20,NVIDIA_H20,1.41421356237,2.82842712474,1,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0009_psgdh_core_2m_matrix_beta1_om_0p5,matrix_beta1_om,0.5,DONE,813,813,3.39633,,H20,NVIDIA_H20,1.41421356237,1.41421356237,0.5,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0010_psgdh_core_2m_matrix_beta1_om_0p707106781187,matrix_beta1_om,0.707106781187,DONE,813,813,3.37869,,H20,NVIDIA_H20,1.41421356237,1.41421356237,0.707106781187,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0011_psgdh_core_2m_matrix_beta1_om_1p41421356237,matrix_beta1_om,1.41421356237,DONE,813,813,3.35994,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1.41421356237,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0012_psgdh_core_2m_matrix_beta1_om_2,matrix_beta1_om,2,DONE,813,813,3.35629,,H20,NVIDIA_H20,1.41421356237,1.41421356237,2,1,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0013_psgdh_core_2m_aux_lr_global_0p5,aux_lr_global,0.5,DONE,813,813,3.38921,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,0.5,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0014_psgdh_core_2m_aux_lr_global_0p707106781187,aux_lr_global,0.707106781187,DONE,813,813,3.37746,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,0.707106781187,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0015_psgdh_core_2m_aux_lr_global_1p41421356237,aux_lr_global,1.41421356237,DONE,813,813,3.36217,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1.41421356237,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0016_psgdh_core_2m_aux_lr_global_2,aux_lr_global,2,DONE,813,813,3.36144,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,2,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0017_psgdh_core_2m_aux_beta1_om_0p5,aux_beta1_om,0.5,DONE,813,813,3.3668,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,0.5,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0018_psgdh_core_2m_aux_beta1_om_0p707106781187,aux_beta1_om,0.707106781187,DONE,813,813,3.36487,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,0.707106781187,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0019_psgdh_core_2m_aux_beta1_om_1p41421356237,aux_beta1_om,1.41421356237,DONE,813,813,3.36761,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1.41421356237,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0020_psgdh_core_2m_aux_beta1_om_2,aux_beta1_om,2,DONE,813,813,3.37574,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,2,1,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0021_psgdh_core_2m_aux_beta2_om_0p5,aux_beta2_om,0.5,DONE,813,813,3.36319,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0022_psgdh_core_2m_aux_beta2_om_0p707106781187,aux_beta2_om,0.707106781187,DONE,813,813,3.36584,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,0.707106781187,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0023_psgdh_core_2m_aux_beta2_om_1p41421356237,aux_beta2_om,1.41421356237,DONE,813,813,3.36669,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1.41421356237,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0024_psgdh_core_2m_aux_beta2_om_2,aux_beta2_om,2,DONE,813,813,3.36653,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,2,0.5,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0025_psgdh_core_2m_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,813,813,3.38749,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0026_psgdh_core_2m_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,813,813,3.36615,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.2,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0027_psgdh_core_2m_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,813,813,3.36592,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.4,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0028_psgdh_core_2m_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,813,813,3.36861,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.6,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0029_psgdh_core_2m_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,813,813,3.37213,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.8,0.8
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0030_psgdh_core_2m_matrix_cooldown_frac_0p6,matrix_cooldown_frac,0.6,DONE,813,813,3.38079,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.5,0.6
pretraining_psgdh_pcd_2m_r1_centered_20260828_1333,2m,0031_psgdh_core_2m_matrix_cooldown_frac_1,matrix_cooldown_frac,1,DONE,813,813,3.36416,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1,1,1,1,0.5,1
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0000_psgdh_core_2m_center_1,center,center,DONE,813,813,3.36803,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0001_psgdh_core_2m_matrix_lr_0p5,matrix_lr,0.499999999999,DONE,813,813,3.4496,,H20,NVIDIA_H20,0.499999999999,1.41421356237,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0002_psgdh_core_2m_matrix_lr_0p707106781187,matrix_lr,0.707106781185,DONE,813,813,3.40036,,H20,NVIDIA_H20,0.707106781185,1.41421356237,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0003_psgdh_core_2m_matrix_lr_1p41421356237,matrix_lr,1.41421356237,DONE,813,813,3.35547,,H20,NVIDIA_H20,1.41421356237,1.41421356237,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0004_psgdh_core_2m_matrix_lr_2,matrix_lr,2,DONE,813,813,3.36847,,H20,NVIDIA_H20,2,1.41421356237,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0005_psgdh_core_2m_precond_lr_0p5,precond_lr,0.707106781185,DONE,813,813,3.38418,,H20,NVIDIA_H20,0.999999999998,0.707106781185,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0006_psgdh_core_2m_precond_lr_0p707106781187,precond_lr,0.999999999998,DONE,813,813,3.37251,,H20,NVIDIA_H20,0.999999999998,0.999999999998,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0007_psgdh_core_2m_precond_lr_1p41421356237,precond_lr,2,DONE,813,813,3.36877,,H20,NVIDIA_H20,0.999999999998,2,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0008_psgdh_core_2m_precond_lr_2,precond_lr,2.82842712474,DONE,813,813,nan,nan_or_divergence,H20,NVIDIA_H20,0.999999999998,2.82842712474,2,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0009_psgdh_core_2m_matrix_beta1_om_0p5,matrix_beta1_om,1,DONE,813,813,3.36103,,H20,NVIDIA_H20,0.999999999998,1.41421356237,1,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0010_psgdh_core_2m_matrix_beta1_om_0p707106781187,matrix_beta1_om,1.41421356237,DONE,813,813,3.35972,,H20,NVIDIA_H20,0.999999999998,1.41421356237,1.41421356237,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0011_psgdh_core_2m_matrix_beta1_om_1p41421356237,matrix_beta1_om,2.82842712475,DONE,813,813,3.37972,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2.82842712475,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0012_psgdh_core_2m_matrix_beta1_om_2,matrix_beta1_om,4,DONE,813,813,3.40037,,H20,NVIDIA_H20,0.999999999998,1.41421356237,4,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0013_psgdh_core_2m_aux_lr_global_0p5,aux_lr_global,1,DONE,813,813,3.36959,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,1,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0014_psgdh_core_2m_aux_lr_global_0p707106781187,aux_lr_global,1.41421356237,DONE,813,813,3.36317,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0015_psgdh_core_2m_aux_lr_global_1p41421356237,aux_lr_global,2.82842712475,DONE,813,813,3.36692,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2.82842712475,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0016_psgdh_core_2m_aux_lr_global_2,aux_lr_global,4,DONE,813,813,3.37494,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,4,1,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0017_psgdh_core_2m_aux_beta1_om_0p5,aux_beta1_om,0.5,DONE,813,813,3.37143,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,0.5,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0018_psgdh_core_2m_aux_beta1_om_0p707106781187,aux_beta1_om,0.707106781187,DONE,813,813,3.36799,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,0.707106781187,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0019_psgdh_core_2m_aux_beta1_om_1p41421356237,aux_beta1_om,1.41421356237,DONE,813,813,3.37405,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1.41421356237,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0020_psgdh_core_2m_aux_beta1_om_2,aux_beta1_om,2,DONE,813,813,3.37883,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,2,0.5,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0021_psgdh_core_2m_aux_beta2_om_0p5,aux_beta2_om,0.25,DONE,813,813,3.36705,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.25,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0022_psgdh_core_2m_aux_beta2_om_0p707106781187,aux_beta2_om,0.353553390593,DONE,813,813,3.36764,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.353553390593,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0023_psgdh_core_2m_aux_beta2_om_1p41421356237,aux_beta2_om,0.707106781187,DONE,813,813,3.36789,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.707106781187,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0024_psgdh_core_2m_aux_beta2_om_2,aux_beta2_om,1,DONE,813,813,3.36912,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,1,0.5,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0025_psgdh_core_2m_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,813,813,3.39811,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0026_psgdh_core_2m_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,813,813,3.37089,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.2,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0027_psgdh_core_2m_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,813,813,3.36773,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.4,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0028_psgdh_core_2m_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,813,813,3.36817,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.6,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0029_psgdh_core_2m_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,813,813,3.36928,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.8,0.8
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0030_psgdh_core_2m_matrix_cooldown_frac_0p6,matrix_cooldown_frac,0.6,DONE,813,813,3.35959,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r2_centered_code64_20260828_1727,2m,0031_psgdh_core_2m_matrix_cooldown_frac_1,matrix_cooldown_frac,1,DONE,813,813,3.3874,,H20,NVIDIA_H20,0.999999999998,1.41421356237,2,2,1,0.5,0.5,1
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0000_psgdh_core_2m_center_1,center,center,DONE,813,813,3.36346,,H20,NVIDIA_H20,1.41421356237,1.41421356237,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0001_psgdh_core_2m_matrix_lr_0p5,matrix_lr,0.707106781185,DONE,813,813,3.36933,,H20,NVIDIA_H20,0.707106781185,1.41421356237,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0002_psgdh_core_2m_matrix_lr_0p707106781187,matrix_lr,0.999999999998,DONE,813,813,3.35492,,H20,NVIDIA_H20,0.999999999998,1.41421356237,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0003_psgdh_core_2m_matrix_lr_1p41421356237,matrix_lr,2,DONE,813,813,3.39631,,H20,NVIDIA_H20,2,1.41421356237,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0004_psgdh_core_2m_matrix_lr_2,matrix_lr,2.82842712474,DONE,813,813,3.46,,H20,NVIDIA_H20,2.82842712474,1.41421356237,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0005_psgdh_core_2m_precond_lr_0p5,precond_lr,0.707106781185,DONE,813,813,3.38457,,H20,NVIDIA_H20,1.41421356237,0.707106781185,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0006_psgdh_core_2m_precond_lr_0p707106781187,precond_lr,0.999999999998,DONE,813,813,3.37181,,H20,NVIDIA_H20,1.41421356237,0.999999999998,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0007_psgdh_core_2m_precond_lr_1p41421356237,precond_lr,2,DONE,813,813,3.36541,,H20,NVIDIA_H20,1.41421356237,2,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0008_psgdh_core_2m_precond_lr_2,precond_lr,2.82842712474,DONE,813,813,nan,nan_or_divergence,H20,NVIDIA_H20,1.41421356237,2.82842712474,1.41421356237,1.41421356237,1,0.5,0.5,0.6
pretraining_psgdh_pcd_2m_r3_centered_soil88_20260828_2048,2m,0009_psgdh_core_2m_matrix_beta1_om_0p5,matrix_beta1_om,0.707106781185,DONE,813,813,3.39245,,H20,NVIDIA_H20,1.41421356237,1.41421356237,0.707106781185,1.41421356237,1,0.5,0.5,0.6
