stamp,status,failure_kind,recipe,batch,coord,coord_value,case_id,wrapper_case_id,last_step,total_steps,last_val_step,last_val_loss,best_val_loss,num_val_points,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,matrix_beta2_om_mult,shampoo_beta_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,matrix_wd_peak,aux_wd_peak,wd_warmup_frac,base_lr_scale,hidden_cooldown_frac,hardware_family,cluster_name,queue_name,gpuv,container_image,runtime_device_type,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,runtime_cuda_driver,runtime_cuda_toolkit,runtime_host_primary,runtime_host_ipv6,code_package_id,seed,data_id,batch_size,train_steps,job_run_id,trial_id,job_name,log_source
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,center,center,0000_psgdh_core_2m_center_1,packed_manifest,813,813,813,3.37408,3.37408,8,0.999999999998,1.41421356237,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0000_psgdh_core_2m_center_1,run_dir+merlin_meta
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,PENDING,,psgdh_core,2m,matrix_lr,0.499999999999,0001_psgdh_core_2m_matrix_lr_0p5,packed_manifest,,,,,,0,0.499999999999,1.41421356237,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0001_psgdh_core_2m_matrix_lr_0p5,none
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,matrix_lr,0.707106781185,0002_psgdh_core_2m_matrix_lr_0p707106781187,packed_manifest,813,813,813,3.41536,3.41536,8,0.707106781185,1.41421356237,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0002_psgdh_core_2m_matrix_lr_0p707106781187,run_dir+merlin_meta
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,FAILED,incomplete_artifact,psgdh_core,2m,matrix_lr,1.41421356237,0003_psgdh_core_2m_matrix_lr_1p41421356237,packed_manifest,,,,,,0,1.41421356237,1.41421356237,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0003_psgdh_core_2m_matrix_lr_1p41421356237,run_dir_metadata
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,matrix_lr,2,0004_psgdh_core_2m_matrix_lr_2,packed_manifest,813,813,813,3.36217,3.36217,8,2,1.41421356237,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0004_psgdh_core_2m_matrix_lr_2,run_dir+merlin_meta
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,precond_lr,0.707106781185,0005_psgdh_core_2m_precond_lr_0p5,packed_manifest,813,813,813,3.39161,3.39161,8,0.999999999998,0.707106781185,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0005_psgdh_core_2m_precond_lr_0p5,run_dir+merlin_meta
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,precond_lr,0.999999999998,0006_psgdh_core_2m_precond_lr_0p707106781187,packed_manifest,813,813,813,3.38627,3.38627,8,0.999999999998,0.999999999998,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0006_psgdh_core_2m_precond_lr_0p707106781187,run_dir+merlin_meta
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,precond_lr,2,0007_psgdh_core_2m_precond_lr_1p41421356237,packed_manifest,813,813,813,3.38129,3.38129,8,0.999999999998,2,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0007_psgdh_core_2m_precond_lr_1p41421356237,run_dir+merlin_meta
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,PENDING,,psgdh_core,2m,precond_lr,2.82842712474,0008_psgdh_core_2m_precond_lr_2,packed_manifest,,,,,,0,0.999999999998,2.82842712474,2.82842712474,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0008_psgdh_core_2m_precond_lr_2,none
pretraining_psgdh_pcd_2m_r4_centered_soil120_20260828_2357,DONE,,psgdh_core,2m,matrix_beta1_om,1.41421356237,0009_psgdh_core_2m_matrix_beta1_om_0p5,packed_manifest,813,813,813,3.35906,3.35906,8,0.999999999998,1.41421356237,1.41421356237,1,1,1.41421356237,1,0.5,0.5,0,0,0,1,0.8,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,ba3007b91b35acf768a0b88e0d749745,91d07a8cfda297d383e9625efa98be02,12.8,12.8,26.150.13.178,2605:340:cd51:7700:5d5:5e97:35d2:6a64,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,2097152,813,587f69f934fd12e5,405569464,m14.2-pretraining-psgdh-pcd-2m-20260828_2357:0009_psgdh_core_2m_matrix_beta1_om_0p5,run_dir+merlin_meta
