aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,aux_lr_mult,aux_wd_peak,base_lr_scale,batch,batch_size,best_val_loss,case_id,cluster_name,code_package_id,container_image,coord,coord_value,data_id,failure_kind,gpuv,hardware_family,hidden_cooldown_frac,job_name,job_run_id,last_step,last_val_loss,last_val_step,log_source,matrix_beta1_om_mult,matrix_beta2_om_mult,matrix_lr_mult,matrix_wd_peak,num_val_points,precond_lr_mult,queue_name,recipe,runtime_cuda_driver,runtime_cuda_toolkit,runtime_device_type,runtime_host_ipv6,runtime_host_primary,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,seed,shampoo_beta_om_mult,stamp,status,total_steps,train_steps,trial_id,wd_warmup_frac,wrapper_case_id
1,1,0.5,1,0,1,2m,2097152,3.38011,0010_psgdh_core_2m_matrix_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0010_psgdh_core_2m_matrix_beta1_om_0p707106781187,ba4e481dd699469b,813,3.38011,813,run_dir+merlin_meta,0.707106781187,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1,0.5,1,0,1,2m,2097152,3.38116,0011_psgdh_core_2m_matrix_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0011_psgdh_core_2m_matrix_beta1_om_1p41421356237,ba4e481dd699469b,813,3.38116,813,run_dir+merlin_meta,1.41421356237,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1,0.5,1,0,1,2m,2097152,3.38972,0012_psgdh_core_2m_matrix_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,matrix_beta1_om,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0012_psgdh_core_2m_matrix_beta1_om_2,ba4e481dd699469b,813,3.38972,813,run_dir+merlin_meta,2,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1,0.5,0.5,0,1,2m,2097152,3.40437,0013_psgdh_core_2m_aux_lr_global_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0013_psgdh_core_2m_aux_lr_global_0p5,ba4e481dd699469b,813,3.40437,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1,0.5,0.707106781187,0,1,2m,2097152,3.38781,0014_psgdh_core_2m_aux_lr_global_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0014_psgdh_core_2m_aux_lr_global_0p707106781187,ba4e481dd699469b,813,3.38781,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1,0.5,1.41421356237,0,1,2m,2097152,3.38079,0015_psgdh_core_2m_aux_lr_global_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0015_psgdh_core_2m_aux_lr_global_1p41421356237,ba4e481dd699469b,813,3.38079,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1,0.5,2,0,1,2m,2097152,3.38028,0016_psgdh_core_2m_aux_lr_global_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_lr_global,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0016_psgdh_core_2m_aux_lr_global_2,ba4e481dd699469b,813,3.38028,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
0.5,1,0.5,1,0,1,2m,2097152,3.38109,0017_psgdh_core_2m_aux_beta1_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-2m-20260828_1246:0017_psgdh_core_2m_aux_beta1_om_0p5,9f447033dc206f66,813,3.38109,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:25c3:a167:b3eb:6f9d,26.152.59.18,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,4255f1797036307de25b90d59b4fc0eb,1,1,pretraining_psgdh_pcd_2m_r0_recovery3_faststall_20260828_1246,DONE,813,813,405376870,0,packed_manifest
0.707106781187,1,0.5,1,0,1,2m,2097152,3.37878,0018_psgdh_core_2m_aux_beta1_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0018_psgdh_core_2m_aux_beta1_om_0p707106781187,ba4e481dd699469b,813,3.37878,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1.41421356237,1,0.5,1,0,1,2m,2097152,3.37782,0019_psgdh_core_2m_aux_beta1_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-recovery-2m-20260828_1246:0019_psgdh_core_2m_aux_beta1_om_1p41421356237,9f447033dc206f66,813,3.37782,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:25c3:a167:b3eb:6f9d,26.152.59.18,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,4255f1797036307de25b90d59b4fc0eb,1,1,pretraining_psgdh_pcd_2m_r0_recovery3_faststall_20260828_1246,DONE,813,813,405376870,0,packed_manifest
2,1,0.5,1,0,1,2m,2097152,3.38521,0020_psgdh_core_2m_aux_beta1_om_2,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta1_om,2,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0020_psgdh_core_2m_aux_beta1_om_2,ba4e481dd699469b,813,3.38521,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,0.5,0.5,1,0,1,2m,2097152,3.37787,0021_psgdh_core_2m_aux_beta2_om_0p5,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.5,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0021_psgdh_core_2m_aux_beta2_om_0p5,ba4e481dd699469b,813,3.37787,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,0.707106781187,0.5,1,0,1,2m,2097152,3.37924,0022_psgdh_core_2m_aux_beta2_om_0p707106781187,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,0.707106781187,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0022_psgdh_core_2m_aux_beta2_om_0p707106781187,ba4e481dd699469b,813,3.37924,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
1,1.41421356237,0.5,1,0,1,2m,2097152,3.379,0023_psgdh_core_2m_aux_beta2_om_1p41421356237,soil-wlby,,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,aux_beta2_om,1.41421356237,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,,NVIDIA_H20,H20,1,m14.2-pretraining-psgdh-pcd-2m-20260828_0828:0023_psgdh_core_2m_aux_beta2_om_1p41421356237,ba4e481dd699469b,813,3.379,813,run_dir+merlin_meta,1,1,1,0,8,1,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,psgdh_core,12.8,12.8,NVIDIA-H20,2605:340:cd51:7700:ff4c:c75:9a07:a76b,26.152.2.130,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,df8cd95317cba1d2778b9ddef711281c,fcb6b97d2e8eda1d339e719918d7b662,1,1,pretraining_psgdh_pcd_2m_r0_20260828_0828,DONE,813,813,405263787,0,packed_manifest
