stamp,status,failure_kind,recipe,batch,coord,coord_value,case_id,wrapper_case_id,last_step,total_steps,last_val_step,last_val_loss,best_val_loss,num_val_points,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,matrix_beta2_om_mult,shampoo_beta_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,matrix_wd_peak,aux_wd_peak,wd_warmup_frac,base_lr_scale,hidden_cooldown_frac,hardware_family,cluster_name,queue_name,gpuv,container_image,runtime_device_type,runtime_node_spec,runtime_node_vendor,runtime_rdma_bigpod,runtime_rdma_minipod,runtime_rdma_switch,runtime_cuda_driver,runtime_cuda_toolkit,runtime_host_primary,runtime_host_ipv6,code_package_id,seed,data_id,batch_size,train_steps,job_run_id,trial_id,job_name,log_source
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,DONE,,psgdh_core,128k,center,center,0000_psgdh_core_128k_center_1,packed_manifest,13000,13000,13000,3.27196,3.27196,105,0.5,2,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0000_psgdh_core_128k_center_1,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,DONE,,psgdh_core,128k,matrix_lr,0.25,0001_psgdh_core_128k_matrix_lr_0p5,packed_manifest,13000,13000,13000,3.32123,3.32123,105,0.25,2,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0001_psgdh_core_128k_matrix_lr_0p5,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,DONE,,psgdh_core,128k,matrix_lr,0.353553390593,0002_psgdh_core_128k_matrix_lr_0p707106781187,packed_manifest,13000,13000,13000,3.28968,3.28968,105,0.353553390593,2,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0002_psgdh_core_128k_matrix_lr_0p707106781187,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,DONE,,psgdh_core,128k,matrix_lr,0.707106781187,0003_psgdh_core_128k_matrix_lr_1p41421356237,packed_manifest,13000,13000,13000,3.27115,3.27115,105,0.707106781187,2,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0003_psgdh_core_128k_matrix_lr_1p41421356237,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,RUNNING,,psgdh_core,128k,matrix_lr,1,0004_psgdh_core_128k_matrix_lr_2,packed_manifest,13000,13000,13000,3.29564,3.29564,105,1,2,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0004_psgdh_core_128k_matrix_lr_2,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,DONE,,psgdh_core,128k,precond_lr,1,0005_psgdh_core_128k_precond_lr_0p5,packed_manifest,13000,13000,13000,3.26396,3.26396,105,0.5,1,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0005_psgdh_core_128k_precond_lr_0p5,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,DONE,,psgdh_core,128k,precond_lr,1.41421356237,0006_psgdh_core_128k_precond_lr_0p707106781187,packed_manifest,13000,13000,13000,3.2692,3.2692,105,0.5,1.41421356237,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0006_psgdh_core_128k_precond_lr_0p707106781187,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,PENDING,,psgdh_core,128k,precond_lr,2.82842712475,0007_psgdh_core_128k_precond_lr_1p41421356237,packed_manifest,,,,,,0,0.5,2.82842712475,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0007_psgdh_core_128k_precond_lr_1p41421356237,none
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,FAILED,incomplete_artifact,psgdh_core,128k,precond_lr,4,0008_psgdh_core_128k_precond_lr_2,packed_manifest,13000,13000,13000,nan,10.98973,105,0.5,4,2,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0008_psgdh_core_128k_precond_lr_2,run_dir+merlin_meta
pretraining_psgdh_pcd_128k_r1_centered_20260828_1433,PENDING,,psgdh_core,128k,matrix_beta1_om,1,0009_psgdh_core_128k_matrix_beta1_om_0p5,packed_manifest,,,,,,0,0.5,2,1,1,1,2,2,0.5,0.5,0,0,0,1,1,H20,soil-wlby,nvidia-h20.hpccluster-yecd0gve6pioxhtqvap6.ai,NVIDIA_H20,hub.byted.org/reckon/data.reckon.mlx.image_11319:50545093b9947634c8247599da45c75e,NVIDIA-H20,ecs.hpcpni3ln.45xlarge,volcengine,hpcCluster-yecd0gve6pioxhtqvap6,05386bf549f651b103b98e6326578044,a83b61ccefc0ac14c6098aa4a504af55,12.8,12.8,26.138.29.218,2605:340:cd51:7700:1055:d577:fec4:61eb,,1,hdfs://haruna/home/byte_data_seed/hdd_hldy/user/xingyu.dang/modded-nanogpt/data/fineweb10B,131072,13000,e6fa2cd955d15d09,405406062,m14.2-pretraining-psgdh-pcd-128k-20260828_1433:0009_psgdh_core_128k_matrix_beta1_om_0p5,none
